Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2008,"Indiana St.",47.601,256,19.3521,75,30.5366,258,36.553,173
2008,Iona,48.5624,217,25.1304,324,34.0239,125,33.9851,241
2008,Iowa,49.9656,163,25.2163,326,30.1996,267,36.0137,190
2008,"Iowa St.",46.8339,282,19.9148,104,28.5382,297,33.4528,251
2008,IPFW,50.5732,142,20.1456,117,21.1422,339,38.9751,103
2008,IUPUI,57.2385,2,18.6932,49,33.2745,152,35.9694,194
2008,"Jackson St.",45.7011,315,22.0216,235,33.2411,153,42.0164,35
2008,Jacksonville,49.0431,199,23.3457,293,37.6276,26,43.2416,25
2008,"Jacksonville St.",51.0897,121,20.4651,147,29.2708,283,32.7564,259
2008,"James Madison",51.021,124,23.5257,297,36.7226,38,40.7207,56
2008,Kansas,56.5912,5,19.1079,61,37.7628,24,36.3515,178
2008,"Kansas St.",49.5248,180,20.6482,159,42.2506,2,37.3687,143
2008,"Kennesaw St.",46.2844,299,24.3527,314,36.3596,46,36.22,184
2008,"Kent St.",51.9337,87,22.2946,248,35.4957,76,41.1602,48
2008,Kentucky,52.7458,54,23.1729,285,32.0506,207,41.1239,49
2008,"La Salle",51.1951,116,22.346,253,36.2319,53,37.2985,145
2008,Lafayette,53.1627,44,23.5341,299,34.4677,104,41.8675,39
2008,Lamar,52.4538,64,20.3792,144,33.1056,162,36.6475,168
2008,Lehigh,46.0917,305,20.1509,119,30.3745,263,37.2739,146
2008,Liberty,54.6235,14,20.3412,138,27.1177,317,30.7133,299
2008,Lipscomb,50.118,156,20.7822,167,32.2445,197,41.0029,52
2008,"LIU Brooklyn",46.0613,308,18.3073,33,35.1431,85,39.2779,92
2008,"Long Beach St.",49.294,183,24.1285,310,28.1574,302,35.2375,210
2008,Longwood,45.1778,318,22.5056,258,34.1124,122,31.8264,278
2008,"Louisiana Lafayette",47.7126,254,21.8034,225,33.9178,127,38.7887,109
2008,"Louisiana Monroe",49.2833,184,22.8893,276,32.3093,195,40.3413,67
2008,"Louisiana Tech",44.9567,321,18.7185,51,24.1784,334,31.25,289
2008,Louisville,53.1079,45,20.2043,126,33.4926,139,36.4992,175
2008,"Loyola Chicago",44.4874,324,19.3419,73,33.4694,142,32.2373,270
2008,"Loyola Marymount",45.1517,319,25.7331,333,28.7544,293,37.1208,154
2008,"Loyola MD",50.4425,145,21.413,205,35.6359,71,38.938,106
2008,LSU,48.3256,230,20.2878,134,32.3199,192,29.2725,314
2008,Maine,46.5506,291,26.8451,336,34.1081,123,40.0131,78
